signal_ts,ic,rank_ic,n
2024-07-01,-0.606576008971455,-0.2600229576404676,20
2024-07-08,-0.1593259795551225,-0.3286721124638134,20
2024-07-15,0.06943012480812621,0.031849235717035684,20
2024-07-22,-0.02930350236337961,-0.2600692584328505,20
2024-07-29,-0.5087075353521567,-0.5293601704799966,20
2024-08-05,0.22298531742488606,0.1949059451684624,20
2024-08-12,0.12189407141976018,0.033282870268571504,20
2024-08-19,0.21857497821199284,0.2940690534332616,20
2024-08-26,-0.20372230558370893,-0.2970913726992816,20
2024-09-02,0.017936402785816718,-0.02150191389950181,20
2024-09-09,-0.1395109756522128,-0.31535372461865735,20
2024-09-18,-0.049614575030313086,-0.012993966312597211,20
