signal_ts,ic,rank_ic,n
2024-12-03 15:00:00,0.5096808360649591,0.35909242322980395,5
2024-12-04 10:45:00,0.5608532985341106,0.7999999999999999,5
2024-12-04 13:30:00,0.6604092314984861,0.6668859288553503,5
2024-12-04 14:45:00,0.2355487706731831,0.09999999999999999,5
2024-12-05 10:30:00,-0.482861237477158,-0.3,5
2024-12-05 13:15:00,0.5636085493168023,0.4472135954999579,5
2024-12-05 14:30:00,-0.5579255728342921,-0.39999999999999997,5
2024-12-06 10:15:00,-0.4764886720979221,-0.4103913408340617,5
2024-12-06 11:30:00,-0.7125378080167043,-0.7999999999999999,5
2024-12-06 14:15:00,0.2365330062725002,-0.10259783520851543,5
2024-12-09 10:00:00,0.10277664073689113,-0.22360679774997896,5
2024-12-09 11:15:00,-0.8244529732073423,-0.8944271909999159,5
2024-12-09 14:00:00,-0.9026004154481577,-0.8207826816681234,5
2024-12-10 09:45:00,0.06993016166524593,0.09999999999999999,5
2024-12-10 11:00:00,0.46091428379113714,0.15389675281277312,5
2024-12-10 13:45:00,-0.09008991291587938,-0.09999999999999999,5
2024-12-10 15:00:00,-0.8152117933626994,-0.9486832980505137,5
2024-12-11 10:45:00,-0.2384706371962446,-0.4103913408340617,5
2024-12-11 13:30:00,-0.40016290061240645,-0.20519567041703085,5
2024-12-11 14:45:00,0.6818606633484079,0.7,5
2024-12-12 10:30:00,0.03274335333721644,0.22360679774997896,5
2024-12-12 13:15:00,-0.35737907219074644,-0.19999999999999998,5
2024-12-12 14:30:00,0.5084026418290376,0.05129891760425771,5
2024-12-13 10:15:00,-0.5792256830425928,-0.35909242322980395,5
2024-12-13 11:30:00,-0.41386327269854833,0.3,5
2024-12-13 14:15:00,0.9785469296044496,0.9999999999999999,5
2024-12-16 10:00:00,0.20445415119727425,0.15389675281277312,5
2024-12-16 11:15:00,0.3646301734621758,0.30779350562554625,5
2024-12-16 14:00:00,-0.029777377725629973,0.05129891760425771,5
2024-12-17 09:45:00,0.814033854930507,0.6668859288553503,5
2024-12-17 11:00:00,-0.8683495019159683,-0.6155870112510925,5
2024-12-17 13:45:00,-0.4940237507952736,-0.5270462766947298,5
2024-12-17 15:00:00,0.15070147067551104,-0.05270462766947299,5
2024-12-18 10:45:00,-0.6114542351945891,-0.5642880936468347,5
2024-12-18 13:30:00,-0.004781656576730852,0.05129891760425771,5
2024-12-18 14:45:00,0.7452370844531121,0.6668859288553503,5
2024-12-19 10:30:00,-0.48936636867826666,-0.39999999999999997,5
2024-12-19 13:15:00,0.7112803563423878,0.8720815992723809,5
2024-12-19 14:30:00,-0.5448249837600829,-0.49999999999999994,5
2024-12-20 10:15:00,0.5398249813859899,0.39999999999999997,5
2024-12-20 11:30:00,-0.3035856727584299,-0.35909242322980395,5
2024-12-20 14:15:00,0.6580561773253075,0.8720815992723809,5
2024-12-23 10:00:00,-0.34495691369960985,-0.15389675281277312,5
2024-12-23 11:15:00,-0.1874005549874235,-0.3,5
2024-12-23 14:00:00,0.35741412262044964,0.3,5
2024-12-24 09:45:00,-0.08981068563579435,0.09999999999999999,5
2024-12-24 11:00:00,-0.4060745003219701,-0.8207826816681234,5
2024-12-24 13:45:00,0.8125154272873304,0.8720815992723809,5
2024-12-24 15:00:00,-0.27252944005023455,0.0,5
2024-12-25 10:45:00,0.7211714778054099,0.7181848464596079,5
2024-12-25 13:30:00,0.8321257916222905,0.7,5
2024-12-25 14:45:00,-0.4195103670171403,-0.6668859288553503,5
2024-12-26 10:30:00,-0.2096182688727239,-0.10259783520851543,5
2024-12-26 13:15:00,-0.01205080182444504,-0.05129891760425771,5
2024-12-26 14:30:00,-0.6851757876210511,-0.6668859288553503,5
2024-12-27 10:15:00,0.1348473136867792,0.05129891760425771,5
2024-12-27 11:30:00,0.6743025180482488,0.3,5
2024-12-27 14:15:00,-0.20029781227250823,-0.09999999999999999,5
2024-12-30 10:00:00,-0.23138938330798975,-0.49999999999999994,5
2024-12-30 11:15:00,-0.5958146328467723,-0.49999999999999994,5
2024-12-30 14:00:00,0.423882051642997,0.05129891760425771,5
2024-12-31 09:45:00,-0.07902219374530005,-0.5642880936468347,5
2024-12-31 11:00:00,-0.6846278788867389,-0.5642880936468347,5
