trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,portfolio_mode,execution_model,avg_fill_ratio,cash_drag_weight,extra_cost_bps,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2025-01-02,2025-01-03,2025-01-10,5,10,297,0.657308795192234,0.009534288284258941,-0.00880272783192418,-0.011306525675036871,-0.010782076876762914,-0.014273780760857169,equal_weight,0.9999999999989999,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0095342882842588,0.00953428828425884,0.00953428828425884,0.9911972721680758,-0.008802727831924151,-0.008802727831924151,0.9886934743249631,-0.011306525675036871,-0.011306525675036871,0.9892179231232371,-0.010782076876762914,-0.010782076876762914,0.9857262192391428,-0.014273780760857169,-0.014273780760857169,0.018337016116183123,1.018337016116183,0.018337016116183102,0.018337016116183102,0.020840813959295813,1.0208408139592957,0.020840813959295712,0.020840813959295712,0.020316365161021855,1.0203163651610219,0.020316365161021865,0.020316365161021865,0.02380806904511611,1.0238080690451161,0.02380806904511612,0.02380806904511612,-0.00880272783192418,0.9911972721680758,-0.008802727831924151,-0.008802727831924151,0.018337016116183123,1.018337016116183,0.018337016116183102,0.018337016116183102
2025-01-09,2025-01-10,2025-01-17,5,10,298,0.6623488081590243,0.016932574807971567,0.007651885935636765,0.0213964920384051,0.0406037605407501,0.053500539954076665,equal_weight,1.5999999999983996,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0266283031418444,0.02662830314184439,0.02662830314184439,0.9987818006344202,-0.001218199365579764,-0.001218199365579764,1.0098480463767803,0.009848046376780273,0.009848046376780273,1.029383890796351,0.029383890796351064,0.029383890796351064,1.0384631042153276,0.038463104215327615,0.038463104215327615,0.009280688872334802,1.0277878851299393,0.02778788512993935,0.02778788512993935,-0.004463917230433535,1.016283865060333,0.01628386506033297,0.01628386506033297,-0.023671185732778533,0.9961642669751019,-0.003835733024898147,-0.003835733024898147,-0.036567965146105094,0.9863694912599732,-0.013630508740026803,-0.013630508740026803,0.007651885935636765,0.9987818006344202,-0.001218199365579764,-0.001218199365579764,0.009280688872334802,1.0277878851299393,0.02778788512993935,0.02778788512993935
2025-01-16,2025-01-17,2025-01-24,5,10,297,0.6434904824934287,-0.0021676818575219275,0.005523125204134633,0.005382779041654739,0.01121401522812282,0.016529454742661542,equal_weight,1.1999999999987998,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0244028995947052,0.024402899594705207,0.024402899594705207,1.004298197570935,0.004298197570935081,0.004298197570935081,1.0152838352760731,0.015283835276073132,0.015283835276073132,1.0409274174233256,0.04092741742332562,0.04092741742332562,1.0556283330983787,0.05562833309837867,0.05562833309837867,-0.007690807061656561,1.0198833668050968,0.019883366805096836,0.019883366805096836,-0.007550460899176667,1.0086104534747309,0.008610453474730884,0.008610453474730884,-0.013381697085644748,0.9828338985068977,-0.01716610149310227,-0.01716610149310227,-0.01869713660018347,0.967927206143632,-0.032072793856367965,-0.032072793856367965,0.005523125204134633,1.004298197570935,0.004298197570935081,0.004298197570935081,-0.007690807061656561,1.0198833668050968,0.019883366805096836,0.019883366805096836
2025-01-23,2025-01-24,2025-02-10,5,10,298,0.6009023929520007,0.04943417083317222,0.028883526105342422,0.01779296108601791,0.04223063920919645,0.045875890221332094,equal_weight,1.5999999999983996,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0750434075352668,0.07504340753526684,0.07504340753526684,1.0333058707780236,0.033305870778023605,0.033305870778023605,1.0333487410484032,0.03334874104840324,0.03334874104840324,1.0848864476314908,0.08488644763149078,0.08488644763149078,1.1040562226221278,0.10405622262212777,0.10405622262212777,0.020550644727829796,1.0408426275401315,0.04084262754013146,0.04084262754013146,0.03164120974715431,1.0405241083862973,0.040524108386297275,0.040524108386297275,0.007203531623975766,0.9899137735759076,-0.010086226424092404,-0.010086226424092404,0.003558280611840124,0.9713713627549255,-0.028628637245074473,-0.028628637245074473,0.028883526105342422,1.0333058707780236,0.033305870778023605,0.033305870778023605,0.020550644727829796,1.0408426275401315,0.04084262754013146,0.04084262754013146
2025-02-07,2025-02-10,2025-02-17,5,10,297,0.60053965790244,0.013022485831988574,0.013306059477419701,0.011877791227106638,0.010217963638253114,0.011435224626751728,equal_weight,1.9999999999979994,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0890431450786675,0.08904314507866751,0.08904314507866751,1.0470551001529629,0.04705510015296288,0.04705510015296288,1.0456226416593697,0.04562264165936969,0.04562264165936969,1.0959717779050229,0.09597177790502287,0.09597177790502287,1.1166813535283748,0.11668135352837483,0.11668135352837483,-0.00028357364543112745,1.0405474720019199,0.04054747200191988,0.04054747200191988,0.0011446946048819361,1.0417151907194167,0.04171519071941665,0.04171519071941665,0.0028045221937354602,0.9926900087237855,-0.007309991276214456,-0.007309991276214456,0.0015872612052368461,0.9729131828349044,-0.027086817165095645,-0.027086817165095645,0.013306059477419701,1.0470551001529629,0.04705510015296288,0.04705510015296288,-0.00028357364543112745,1.0405474720019199,0.04054747200191988,0.04054747200191988
2025-02-14,2025-02-17,2025-02-24,5,10,299,0.6067090408220488,0.009598050355009075,0.007714757070756825,0.005654104298578266,0.01618045562742898,0.02904657851242831,equal_weight,1.9999999999979994,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.09949583602391,0.09949583602390999,0.09949583602390999,1.0551328758903398,0.05513287589033977,0.05513287589033977,1.0515347011322667,0.05153470113226666,0.05153470113226666,1.1137051006263294,0.11370510062632944,0.11370510062632944,1.1491171261370015,0.14911712613700145,0.14911712613700145,0.0018832932842522496,1.0425071280678868,0.04250712806788681,0.04250712806788681,0.003943946056430808,1.0458236592377785,0.045823659237778536,0.045823659237778536,-0.006582405272419906,0.9861557207764835,-0.013844279223516498,-0.013844279223516498,-0.019448528157419237,0.9539914534038153,-0.046008546596184696,-0.046008546596184696,0.007714757070756825,1.0551328758903398,0.05513287589033977,0.05513287589033977,0.0018832932842522496,1.0425071280678868,0.04250712806788681,0.04250712806788681
2025-02-21,2025-02-24,2025-03-03,5,10,299,0.5917292357176882,-0.004882172569464086,-0.019236923736822377,-0.020465690627316957,-0.026336428632518394,-0.02944821987047097,equal_weight,1.7999999999981995,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0941279076130341,0.09412790761303413,0.09412790761303413,1.0348353652246232,0.03483536522462316,0.03483536522462316,1.0300143172550056,0.030014317255005585,0.030014317255005585,1.0843740857260125,0.08437408572601246,0.08437408572601246,1.1152776723495954,0.1152776723495954,0.1152776723495954,0.014354751167358291,1.0574720584814987,0.05747205848149872,0.05747205848149872,0.015583518057852871,1.0621212711168404,0.062121271116840404,0.062121271116840404,0.02145425606305431,1.0073129581280682,0.007312958128068203,0.007312958128068203,0.024566047301006887,0.9774272525728899,-0.02257274742711013,-0.02257274742711013,-0.019236923736822377,1.0348353652246232,0.03483536522462316,0.03483536522462316,0.014354751167358291,1.0574720584814987,0.05747205848149872,0.05747205848149872
2025-02-28,2025-03-03,2025-03-10,5,10,298,0.6155188309242292,-0.005805155222165838,0.008450014137087045,0.010371163597853394,0.02172171185758165,0.03941919163743046,equal_weight,1.7999999999981995,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.087776325276437,0.08777632527643697,0.08777632527643697,1.043579738690329,0.04357973869032894,0.04357973869032894,1.0406967642473886,0.04069676424738855,0.04069676424738855,1.1079285471619815,0.10792854716198153,0.10792854716198153,1.1592410166448914,0.15924101664489143,0.15924101664489143,-0.014255169359252882,1.0423976151951673,0.04239761519516727,0.04239761519516727,-0.01617631882001923,1.0449400588097304,0.0449400588097304,0.0449400588097304,-0.027526867079747486,0.9795847882219696,-0.020415211778030407,-0.020415211778030407,-0.0452243468595963,0.9332237434725112,-0.06677625652748875,-0.06677625652748875,0.008450014137087045,1.043579738690329,0.04357973869032894,0.04357973869032894,-0.014255169359252882,1.0423976151951673,0.04239761519516727,0.04239761519516727
2025-03-07,2025-03-10,2025-03-17,5,10,298,0.5972347218165641,0.024120406655999144,0.01776290099956716,0.017304511655206634,0.015697535876483037,0.01051882901524026,equal_weight,1.3999999999985997,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.114013932592873,0.11401393259287307,0.11401393259287307,1.0621167422738396,0.062116742273839565,0.062116742273839565,1.0587055135338432,0.058705513533843234,0.058705513533843234,1.1253202952796364,0.1253202952796364,0.1253202952796364,1.1714348746864323,0.17143487468643226,0.17143487468643226,0.0063575056564319846,1.0490246639300218,0.049024663930021806,0.049024663930021806,0.006815895000792511,1.0520622605326995,0.05206226053269947,0.05206226053269947,0.008422870779516107,0.987835704310743,-0.012164295689257032,-0.012164295689257032,0.013601577640758884,0.9459170586755523,-0.054082941324447686,-0.054082941324447686,0.01776290099956716,1.0621167422738396,0.062116742273839565,0.062116742273839565,0.0063575056564319846,1.0490246639300218,0.049024663930021806,0.049024663930021806
2025-03-14,2025-03-17,2025-03-24,5,10,299,0.642717410573103,-0.01079428947973746,-0.02220122164947419,-0.015497194246980484,-0.022746986010846904,-0.03478605419537495,equal_weight,1.5999999999983996,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.1019889437200048,0.10198894372000478,0.10198894372000478,1.0385364530610006,0.03853645306100062,0.03853645306100062,1.04229854854026,0.04229854854026005,0.04229854854026005,1.0997226502651885,0.09972265026518845,0.09972265026518845,1.1306852776492378,0.13068527764923776,0.13068527764923776,0.01140693216973673,1.0609908171158524,0.060990817115852414,0.060990817115852414,0.004702904767243023,1.0570100091531953,0.05701000915319532,0.05701000915319532,0.011952696531109443,0.999643004706964,-0.00035699529303601096,-0.00035699529303601096,0.02399176471563749,0.9686112781878041,-0.031388721812195874,-0.031388721812195874,-0.02220122164947419,1.0385364530610006,0.03853645306100062,0.03853645306100062,0.01140693216973673,1.0609908171158524,0.060990817115852414,0.060990817115852414
