signal_ts,ic,rank_ic,n
2024-07-01,0.18354732456478978,0.02029417336131227,20
2024-07-08,-0.14159730425728465,-0.0348029782680017,20
2024-07-15,0.43464904546789307,0.3122390314174191,20
2024-08-05,0.3277648958241768,0.1729129409381907,20
2024-08-12,0.5237688410472947,0.5560875026010745,20
2024-08-19,-0.3980427049410855,-0.3789154754201315,20
2024-08-26,-0.0770709154895509,-0.0015449659155310717,20
2024-09-02,-0.3256073456552417,-0.2787644021370415,20
2024-09-09,0.046834744829314726,-0.01421258354914004,20
2024-09-18,-0.1476180220470631,-0.2385250595094191,20
