trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,portfolio_mode,execution_model,avg_fill_ratio,cash_drag_weight,extra_cost_bps,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2024-03-01 09:45:00,2024-03-01 10:00:00,2024-03-01 11:15:00,5,3,5,0.5916033451886231,0.003003787787720362,0.001791564875643825,0.0,0.0,0.0,equal_weight,0.9999999999989999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0030037877877203,0.003003787787720258,0.003003787787720258,1.001791564875644,0.001791564875643914,0.001791564875643914,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.001212222912076537,1.0012122229120766,0.001212222912076566,0.001212222912076566,0.003003787787720362,1.0030037877877203,0.003003787787720258,0.003003787787720258,0.003003787787720362,1.0030037877877203,0.003003787787720258,0.003003787787720258,0.003003787787720362,1.0030037877877203,0.003003787787720258,0.003003787787720258,0.001791564875643825,1.001791564875644,0.001791564875643914,0.001791564875643914,0.001212222912076537,1.0012122229120766,0.001212222912076566,0.001212222912076566
2024-03-01 11:00:00,2024-03-01 11:15:00,2024-03-01 14:00:00,5,3,5,0.5409862279092128,-0.007062510267961272,-0.0048203796260154474,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9959200632376655,-0.004079936762334535,-0.004079936762334535,0.9969625492268033,-0.003037450773196726,-0.003037450773196726,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.002242130641945825,0.9989673743079948,-0.0010326256920052401,-0.0010326256920052401,-0.007062510267961272,0.9959200632376655,-0.004079936762334535,-0.004079936762334535,-0.007062510267961272,0.9959200632376655,-0.004079936762334535,-0.004079936762334535,-0.007062510267961272,0.9959200632376655,-0.004079936762334535,-0.004079936762334535,-0.0048203796260154474,0.9969625492268033,-0.003037450773196726,-0.003037450773196726,-0.002242130641945825,0.9989673743079948,-0.0010326256920052401,-0.0010326256920052401
2024-03-01 13:45:00,2024-03-01 14:00:00,2024-03-04 09:45:00,5,3,5,0.6243848288793274,-0.002371211573461574,-0.0032004030640546467,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9935585260574737,-0.006441473942526255,-0.006441473942526255,0.99377186722951,-0.006228132770489947,-0.006228132770489947,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0008291914905930726,0.9997957095541511,-0.0002042904458489092,-0.0002042904458489092,-0.002371211573461574,0.9935585260574737,-0.006441473942526255,-0.006441473942526255,-0.002371211573461574,0.9935585260574737,-0.006441473942526255,-0.006441473942526255,-0.002371211573461574,0.9935585260574737,-0.006441473942526255,-0.006441473942526255,-0.0032004030640546467,0.99377186722951,-0.006228132770489947,-0.006228132770489947,0.0008291914905930726,0.9997957095541511,-0.0002042904458489092,-0.0002042904458489092
2024-03-01 15:00:00,2024-03-04 09:45:00,2024-03-04 11:00:00,5,3,5,0.5810687511112244,0.005432842752113871,0.0033024933805618994,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9989563732945661,-0.0010436267054338977,-0.0010436267054338977,0.9970537922428241,-0.0029462077571759115,-0.0029462077571759115,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.002130349371551972,1.00192562371568,0.0019256237156799472,0.0019256237156799472,0.005432842752113871,0.9989563732945661,-0.0010436267054338977,-0.0010436267054338977,0.005432842752113871,0.9989563732945661,-0.0010436267054338977,-0.0010436267054338977,0.005432842752113871,0.9989563732945661,-0.0010436267054338977,-0.0010436267054338977,0.0033024933805618994,0.9970537922428241,-0.0029462077571759115,-0.0029462077571759115,0.002130349371551972,1.00192562371568,0.0019256237156799472,0.0019256237156799472
2024-03-04 10:45:00,2024-03-04 11:00:00,2024-03-04 13:45:00,5,3,5,0.6213575369308356,0.00369228799112454,0.0022917106526463503,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.002644807915339,0.0026448079153389425,0.0026448079153389425,0.9993387510397684,-0.0006612489602315641,-0.0006612489602315641,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0014005773384781896,1.0033288980390969,0.0033288980390968614,0.0033288980390968614,0.00369228799112454,1.002644807915339,0.0026448079153389425,0.0026448079153389425,0.00369228799112454,1.002644807915339,0.0026448079153389425,0.0026448079153389425,0.00369228799112454,1.002644807915339,0.0026448079153389425,0.0026448079153389425,0.0022917106526463503,0.9993387510397684,-0.0006612489602315641,-0.0006612489602315641,0.0014005773384781896,1.0033288980390969,0.0033288980390968614,0.0033288980390968614
2024-03-04 13:30:00,2024-03-04 13:45:00,2024-03-04 15:00:00,5,3,5,0.6169086466092517,0.005711304322365613,0.0026592264519305297,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0083712175405832,0.008371217540583231,0.008371217540583231,1.0019962190809726,0.0019962190809725833,0.0019962190809725833,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003052077870435083,1.00639113596557,0.0063911359655699496,0.0063911359655699496,0.005711304322365613,1.0083712175405832,0.008371217540583231,0.008371217540583231,0.005711304322365613,1.0083712175405832,0.008371217540583231,0.008371217540583231,0.005711304322365613,1.0083712175405832,0.008371217540583231,0.008371217540583231,0.0026592264519305297,1.0019962190809726,0.0019962190809725833,0.0019962190809725833,0.003052077870435083,1.00639113596557,0.0063911359655699496,0.0063911359655699496
2024-03-04 14:45:00,2024-03-04 15:00:00,2024-03-05 10:45:00,5,3,5,0.5440446397165358,0.012679424174304652,0.006114506615361215,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0211567839329403,0.021156783932940293,0.021156783932940293,1.00812293159111,0.008122931591109994,0.008122931591109994,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0065649175589434375,1.0129980108052354,0.012998010805235438,0.012998010805235438,0.012679424174304652,1.0211567839329403,0.021156783932940293,0.021156783932940293,0.012679424174304652,1.0211567839329403,0.021156783932940293,0.021156783932940293,0.012679424174304652,1.0211567839329403,0.021156783932940293,0.021156783932940293,0.006114506615361215,1.00812293159111,0.008122931591109994,0.008122931591109994,0.0065649175589434375,1.0129980108052354,0.012998010805235438,0.012998010805235438
2024-03-05 10:30:00,2024-03-05 10:45:00,2024-03-05 13:30:00,5,3,5,0.5719557554069175,-0.0025775233892965594,-0.0006416973858222041,0.0,0.0,0.0,equal_weight,0.0,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0185247284382144,0.0185247284382144,0.0185247284382144,1.0074760217413206,0.00747602174132056,0.00747602174132056,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0019358260034743552,1.011037022914451,0.011037022914450967,0.011037022914450967,-0.0025775233892965594,1.0185247284382144,0.0185247284382144,0.0185247284382144,-0.0025775233892965594,1.0185247284382144,0.0185247284382144,0.0185247284382144,-0.0025775233892965594,1.0185247284382144,0.0185247284382144,0.0185247284382144,-0.0006416973858222041,1.0074760217413206,0.00747602174132056,0.00747602174132056,-0.0019358260034743552,1.011037022914451,0.011037022914450967,0.011037022914450967
2024-03-05 13:15:00,2024-03-05 13:30:00,2024-03-05 14:45:00,5,2,5,0.5861220520914776,0.004645472730061346,0.0004839270274469287,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.4999999999989999,0.6931471805582522,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0232562572890673,0.023256257289067328,0.023256257289067328,1.0079635666177458,0.007963566617745776,0.007963566617745776,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.004161545702614417,1.0152444996923449,0.01524449969234487,0.01524449969234487,0.004645472730061346,1.0232562572890673,0.023256257289067328,0.023256257289067328,0.004645472730061346,1.0232562572890673,0.023256257289067328,0.023256257289067328,0.004645472730061346,1.0232562572890673,0.023256257289067328,0.023256257289067328,0.0004839270274469287,1.0079635666177458,0.007963566617745776,0.007963566617745776,0.004161545702614417,1.0152444996923449,0.01524449969234487,0.01524449969234487
2024-03-05 14:30:00,2024-03-05 14:45:00,2024-03-06 10:30:00,5,3,5,0.5557634496905958,0.0016942134401338816,0.0036288947381172276,0.0,0.0,0.0,equal_weight,0.6666666666659999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0249898717928676,0.024989871792867602,0.024989871792867602,1.0116213603008588,0.011621360300858807,0.011621360300858807,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.001934681297983346,1.0132803251459097,0.01328032514590971,0.01328032514590971,0.0016942134401338816,1.0249898717928676,0.024989871792867602,0.024989871792867602,0.0016942134401338816,1.0249898717928676,0.024989871792867602,0.024989871792867602,0.0016942134401338816,1.0249898717928676,0.024989871792867602,0.024989871792867602,0.0036288947381172276,1.0116213603008588,0.011621360300858807,0.011621360300858807,-0.001934681297983346,1.0132803251459097,0.01328032514590971,0.01328032514590971
2024-03-06 10:15:00,2024-03-06 10:30:00,2024-03-06 13:15:00,5,2,5,0.5442553785559053,-0.001989806396451252,-0.0057486484852886655,0.0,0.0,0.0,equal_weight,1.3333333333319999,0.4999999999989999,0.6931471805582522,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0229503403896762,0.02295034038967625,0.02295034038967625,1.0058059047002796,0.0058059047002796405,0.0058059047002796405,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0037588420888374136,1.0170890858798591,0.017089085879859134,0.017089085879859134,-0.001989806396451252,1.0229503403896762,0.02295034038967625,0.02295034038967625,-0.001989806396451252,1.0229503403896762,0.02295034038967625,0.02295034038967625,-0.001989806396451252,1.0229503403896762,0.02295034038967625,0.02295034038967625,-0.0057486484852886655,1.0058059047002796,0.0058059047002796405,0.0058059047002796405,0.0037588420888374136,1.0170890858798591,0.017089085879859134,0.017089085879859134
2024-03-06 11:30:00,2024-03-06 13:15:00,2024-03-06 14:30:00,5,3,5,0.5780414591627324,-0.00043307155953613914,-0.000813062549941379,0.0,0.0,0.0,equal_weight,1.3333333333319999,0.33333333333266657,1.0986122886650111,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0225073296904357,0.022507329690435673,0.022507329690435673,1.0049881215866578,0.0049881215866578454,0.0049881215866578454,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0003799909904052399,1.017475570568933,0.017475570568932897,0.017475570568932897,-0.00043307155953613914,1.0225073296904357,0.022507329690435673,0.022507329690435673,-0.00043307155953613914,1.0225073296904357,0.022507329690435673,0.022507329690435673,-0.00043307155953613914,1.0225073296904357,0.022507329690435673,0.022507329690435673,-0.000813062549941379,1.0049881215866578,0.0049881215866578454,0.0049881215866578454,0.0003799909904052399,1.017475570568933,0.017475570568932897,0.017475570568932897
