trade_date,entry_ts,exit_ts,hold_n,active_stocks,pool_size,avg_pred_score,strategy_ret,benchmark_pool_ret,benchmark_hs300_ret,benchmark_zz500_ret,benchmark_zz1000_ret,weighting_mode,portfolio_turnover,portfolio_concentration,portfolio_weight_entropy,timing_exposure,timing_enabled,portfolio_mode,execution_model,avg_fill_ratio,cash_drag_weight,extra_cost_bps,strategy_net,strategy_cum_return,strategy_cum_ret,benchmark_pool_net,benchmark_pool_cum_return,benchmark_pool_cum_ret,benchmark_hs300_net,benchmark_hs300_cum_return,benchmark_hs300_cum_ret,benchmark_zz500_net,benchmark_zz500_cum_return,benchmark_zz500_cum_ret,benchmark_zz1000_net,benchmark_zz1000_cum_return,benchmark_zz1000_cum_ret,excess_vs_pool_ret,excess_vs_pool_net,excess_vs_pool_cum_return,excess_vs_pool_cum_ret,excess_vs_hs300_ret,excess_vs_hs300_net,excess_vs_hs300_cum_return,excess_vs_hs300_cum_ret,excess_vs_zz500_ret,excess_vs_zz500_net,excess_vs_zz500_cum_return,excess_vs_zz500_cum_ret,excess_vs_zz1000_ret,excess_vs_zz1000_net,excess_vs_zz1000_cum_return,excess_vs_zz1000_cum_ret,benchmark_ret,benchmark_net,benchmark_cum_return,benchmark_cum_ret,excess_ret,excess_net,excess_cum_return,excess_cum_ret
2025-01-02,2025-01-03,2025-02-10,20,10,297,0.9848484848475001,-0.006243731572125762,0.03549915835409918,0.03334874104840435,0.08488644763149145,0.10405622262212821,equal_weight,0.9999999999989999,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9937562684278742,-0.006243731572125766,-0.006243731572125766,1.0354991583540991,0.035499158354099114,0.035499158354099114,1.0333487410484044,0.03334874104840435,0.03334874104840435,1.0848864476314914,0.08488644763149145,0.08488644763149145,1.1040562226221282,0.10405622262212821,0.10405622262212821,-0.04174288992622495,0.958257110073775,-0.04174288992622499,-0.04174288992622499,-0.03959247262053012,0.9604075273794699,-0.03959247262053012,-0.03959247262053012,-0.09113017920361721,0.9088698207963828,-0.09113017920361721,-0.09113017920361721,-0.11029995419425398,0.889700045805746,-0.11029995419425398,-0.11029995419425398,0.03549915835409918,1.0354991583540991,0.035499158354099114,0.035499158354099114,-0.04174288992622495,0.958257110073775,-0.04174288992622499,-0.04174288992622499
2025-02-07,2025-02-10,2025-03-10,20,10,297,0.9848484848475001,-0.02488409536877961,0.00945807912918099,0.007110884164363229,0.021239180912247857,0.049983680986553924,equal_weight,1.3999999999985997,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9690275426709926,-0.03097245732900744,-0.03097245732900744,1.0452929913320124,0.04529299133201237,0.04529299133201237,1.04069676424739,0.040696764247390105,0.040696764247390105,1.1079285471619826,0.10792854716198264,0.10792854716198264,1.1592410166448925,0.15924101664489254,0.15924101664489254,-0.0343421744979606,0.92534847718571,-0.07465152281429,-0.07465152281429,-0.03199497953314284,0.9296793081974873,-0.07032069180251266,-0.07032069180251266,-0.04612327628102747,0.8669497669483033,-0.13305023305169672,-0.13305023305169672,-0.07486777635533354,0.8230901817530314,-0.1769098182469686,-0.1769098182469686,0.00945807912918099,1.0452929913320124,0.04529299133201237,0.04529299133201237,-0.0343421744979606,0.92534847718571,-0.07465152281429,-0.07465152281429
2025-03-07,2025-03-10,2025-04-08,20,10,298,0.9848993288580756,-0.03761426508731423,-0.09014168317834782,-0.07077042823741209,-0.11419163734849191,-0.15196413173310186,equal_weight,0.9999999999989999,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,0.9325782838040572,-0.06742171619594284,-0.06742171619594284,0.9510685216788146,-0.048931478321185384,-0.048931478321185384,0.9670462085763132,-0.03295379142368682,-0.03295379142368682,0.98141237229642,-0.018587627703580023,-0.018587627703580023,0.9830779620810531,-0.016922037918946864,-0.016922037918946864,0.05252741809103359,0.973954643526745,-0.02604535647325501,-0.02604535647325501,0.03315616315009785,0.9605039070173533,-0.03949609298264667,-0.03949609298264667,0.07657737226117768,0.9333385019836448,-0.06666149801635524,-0.06666149801635524,0.11434986664578763,0.9172104342739477,-0.08278956572605234,-0.08278956572605234,-0.09014168317834782,0.9510685216788146,-0.048931478321185384,-0.048931478321185384,0.05252741809103359,0.973954643526745,-0.02604535647325501,-0.02604535647325501
2025-04-07,2025-04-08,2025-05-09,20,10,299,0.9849498327749349,0.07770307371830662,0.0703209400888084,0.053522568868555664,0.07411589524441342,0.09983021758153066,equal_weight,1.5999999999983996,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0050424829385758,0.0050424829385757874,0.0050424829385757874,1.017948554212142,0.01794855421214203,0.01794855421214203,1.0188050058739146,0.01880500587391465,0.01880500587391465,1.0541506288731126,0.054150628873112616,0.054150628873112616,1.0812188489352124,0.08121884893521236,0.08121884893521236,0.0073821336294982165,0.9811445068543296,-0.018855493145670366,-0.018855493145670366,0.024180504849750956,0.9837293763991912,-0.016270623600808776,-0.016270623600808776,0.003587178473893199,0.9366865537668162,-0.0633134462331838,-0.0633134462331838,-0.022127143863224036,0.8969151870419179,-0.10308481295808214,-0.10308481295808214,0.0703209400888084,1.017948554212142,0.01794855421214203,0.01794855421214203,0.0073821336294982165,0.9811445068543296,-0.018855493145670366,-0.018855493145670366
2025-05-08,2025-05-09,2025-06-09,20,10,299,0.9849498327749349,0.009248521282459442,0.015206629580415684,0.01016313166623184,0.014668833146938454,0.022505780093066585,equal_weight,1.7999999999981995,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.014337639731809,0.014337639731808904,0.014337639731808904,1.0334281208079656,0.033428120807965644,0.033428120807965644,1.0291592552908273,0.0291592552908273,0.0291592552908273,1.0696137885597925,0.0696137885597925,0.0696137885597925,1.1055525225818268,0.10555252258182679,0.10555252258182679,-0.005958108297956241,0.9752987416265466,-0.024701258373453383,-0.024701258373453383,-0.0009146103837723973,0.9828296472967146,-0.017170352703285374,-0.017170352703285374,-0.0054203118644790115,0.9316094205261359,-0.06839057947386407,-0.06839057947386407,-0.013257258810607143,0.885024550276139,-0.11497544972386098,-0.11497544972386098,0.015206629580415684,1.0334281208079656,0.033428120807965644,0.033428120807965644,-0.005958108297956241,0.9752987416265466,-0.024701258373453383,-0.024701258373453383
2025-06-06,2025-06-09,2025-07-07,20,10,297,0.9848484848475001,0.011650607349453675,0.028137046201078403,0.020572442517153178,0.01632064191217708,0.017394376298045744,equal_weight,1.7999999999981995,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.026155289292096,0.026155289292095985,0.026155289292095985,1.062505735588633,0.06250573558863293,0.06250573558863293,1.050331574911294,0.05033157491129403,0.05033157491129403,1.087070572187204,0.08707057218720404,0.08707057218720404,1.1247829191768688,0.12478291917686879,0.12478291917686879,-0.016486438851624728,0.959219538560654,-0.040780461439345994,-0.040780461439345994,-0.008921835167699503,0.9740610031856051,-0.025938996814394932,-0.025938996814394932,-0.004670034562723406,0.9272587723333201,-0.0727412276666799,-0.0727412276666799,-0.005743768948592069,0.8799411737455213,-0.12005882625447872,-0.12005882625447872,0.028137046201078403,1.062505735588633,0.06250573558863293,0.06250573558863293,-0.016486438851624728,0.959219538560654,-0.040780461439345994,-0.040780461439345994
2025-07-04,2025-07-07,2025-08-04,20,10,299,0.9849498327749349,0.016900511713519948,0.03895298423405483,0.026613453378476093,0.06123731146636335,0.06520403613702808,equal_weight,1.3999999999985997,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0434978387786675,0.04349783877866753,0.04349783877866753,1.1038935047556098,0.10389350475560977,0.10389350475560977,1.0782845253121371,0.07828452531213714,0.07828452531213714,1.1536398514021498,0.15363985140214975,0.15363985140214975,1.1981233052851892,0.19812330528518918,0.19812330528518918,-0.02205247252053488,0.938066376045385,-0.06193362395461499,-0.06193362395461499,-0.009712941664956145,0.9646000054835546,-0.03539999451644538,-0.03539999451644538,-0.04433679975284341,0.8861470858253102,-0.11385291417468979,-0.11385291417468979,-0.04830352442350813,0.837436913768254,-0.16256308623174598,-0.16256308623174598,0.03895298423405483,1.1038935047556098,0.10389350475560977,0.10389350475560977,-0.02205247252053488,0.938066376045385,-0.06193362395461499,-0.06193362395461499
2025-08-01,2025-08-04,2025-09-01,20,10,300,0.9849999999990152,0.008952210931886858,0.11555097021933174,0.11128522795331097,0.13551476420817155,0.11298050030164553,equal_weight,1.1999999999987998,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0528394515383823,0.05283945153838232,0.05283945153838232,1.2314494702489391,0.23144947024893914,0.23144947024893914,1.198281664510026,0.19828166451002605,0.19828166451002605,1.3099750838460622,0.3099750838460622,0.3099750838460622,1.333487875739371,0.3334878757393711,0.3334878757393711,-0.10659875928744487,0.8380696642296772,-0.1619303357703228,-0.1619303357703228,-0.10233301702142411,0.8658895767035403,-0.13411042329645972,-0.13411042329645972,-0.12656255327628468,0.77399404806492,-0.22600595193508,-0.22600595193508,-0.10402828936975866,0.7503197841738525,-0.24968021582614752,-0.24968021582614752,0.11555097021933174,1.2314494702489391,0.23144947024893914,0.23144947024893914,-0.10659875928744487,0.8380696642296772,-0.1619303357703228,-0.1619303357703228
2025-08-29,2025-09-01,2025-09-29,20,10,300,0.9849999999990152,-0.028749408036043395,0.0009544916615726399,0.021297116460357257,0.03379216144268704,-0.00044219898074282504,equal_weight,1.3999999999985997,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0225709405496612,0.022570940549661245,0.022570940549661245,1.2326248784999398,0.23262487849993985,0.23262487849993985,1.2238016086714067,0.22380160867140675,0.22380160867140675,1.3542419733652857,0.35424197336528573,0.35424197336528573,1.3328982087598862,0.3328982087598862,0.3328982087598862,-0.029703899697616033,0.8131757269837842,-0.18682427301621585,-0.18682427301621585,-0.05004652449640065,0.8225548127918685,-0.17744518720813152,-0.17744518720813152,-0.06254156947873044,0.7255872455317439,-0.2744127544682561,-0.2744127544682561,-0.02830720905530057,0.7290803251849152,-0.27091967481508483,-0.27091967481508483,0.0009544916615726399,1.2326248784999398,0.23262487849993985,0.23262487849993985,-0.029703899697616033,0.8131757269837842,-0.18682427301621585,-0.18682427301621585
2025-09-26,2025-09-29,2025-11-04,20,10,300,0.9849999999990152,0.055941555700933523,0.02861006892335473,-0.00029307023101277085,-0.019010116236042096,-0.008282395268711884,equal_weight,1.5999999999983996,0.0999999999998,2.302585092982743,1.0,0.0,0.0,0.0,1.0,1.000088900582341e-12,0.0,1.0797751497785761,0.07977514977857614,0.07977514977857614,1.267890361230465,0.26789036123046506,0.26789036123046506,1.2234429488512397,0.22344294885123972,0.22344294885123972,1.3284976760398846,0.32849767603988456,0.32849767603988456,1.3218586189419788,0.32185861894197876,0.32185861894197876,0.027331486777578795,0.8354010286136896,-0.1645989713863104,-0.1645989713863104,0.056234625931946294,0.8688108749977415,-0.13118912500225854,-0.13118912500225854,0.07495167193697562,0.7799712227204929,-0.2200287772795071,-0.2200287772795071,0.06422395096964541,0.7759047442425243,-0.2240952557574757,-0.2240952557574757,0.02861006892335473,1.267890361230465,0.26789036123046506,0.26789036123046506,0.027331486777578795,0.8354010286136896,-0.1645989713863104,-0.1645989713863104
